Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.3912886579519177,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.3798409370413083,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.3900185976760895,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.3709505034032645,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.3896925002222815,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.3674492494062633,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.370006540581244,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.37379956249265,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.3893835655869684,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.3849211859494512,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.3331232533953425,cm
Date + Time:,2025-01-27 18:43:45.097932,Traffic detected:,False,Train distance:,3.323906722303491,cm
Date + Time:,2025-01-27 19:21:17.714388,Traffic detected:,False,Train distance:,3.33631557275703,cm
Date + Time:,2025-01-27 19:21:17.714388,Traffic detected:,False,Train distance:,3.2864055658469624,cm
Date + Time:,2025-01-27 19:21:17.714388,Traffic detected:,False,Train distance:,3.333123249492928,cm
Date + Time:,2025-01-27 19:21:17.714388,Traffic detected:,False,Train distance:,3.342665878038588,cm
Date + Time:,2025-01-27 19:21:17.714388,Traffic detected:,False,Train distance:,3.3372595355790504,cm
Date + Time:,2025-01-27 19:21:17.714388,Traffic detected:,False,Train distance:,3.2330114755632167,cm
Date + Time:,2025-01-27 19:21:17.714388,Traffic detected:,False,Train distance:,3.2673374715741375,cm
Date + Time:,2025-01-27 19:21:17.714388,Traffic detected:,False,Train distance:,3.3312181610303924,cm
Date + Time:,2025-01-27 19:21:17.714388,Traffic detected:,False,Train distance:,3.122722033193895,cm
Date + Time:,2025-01-27 19:21:17.714388,Traffic detected:,False,Train distance:,3.353478562957662,cm
Date + Time:,2025-01-27 19:21:17.714388,Traffic detected:,False,Train distance:,3.3270990377627636,cm
Date + Time:,2025-01-27 19:21:17.714388,Traffic detected:,False,Train distance:,3.3518824130328535,cm
Date + Time:,2025-01-27 19:21:17.714388,Traffic detected:,False,Train distance:,3.3493422924811966,cm
Date + Time:,2025-01-27 19:21:17.714388,Traffic detected:,False,Train distance:,3.4040064391383567,cm
Date + Time:,2025-01-27 19:21:17.714388,Traffic detected:,False,Train distance:,3.358867750403533,cm
Date + Time:,2025-01-27 19:21:17.714388,Traffic detected:,False,Train distance:,3.3833593577592183,cm
Date + Time:,2025-01-27 19:21:17.714388,Traffic detected:,False,Train distance:,3.3738167292135586,cm
Date + Time:,2025-01-27 19:21:17.714388,Traffic detected:,False,Train distance:,3.317556409217105,cm
Date + Time:,2025-01-27 19:21:17.714388,Traffic detected:,False,Train distance:,3.2950042315706014,cm
Date + Time:,2025-01-27 19:23:51.687008,Traffic detected:,False,Train distance:,3.319461505484469,cm
Date + Time:,2025-01-27 19:23:51.687008,Traffic detected:,False,Train distance:,3.246999320927898,cm
